query_text,plan_hash,execution_time_ms,cpu_usage_ms,memory_usage_kb,rows_processed,actual_cost,buffers_hit,schema_version,release_version,statistics_version,regression_label,severity,execution_timestamp,Execution_Time_Difference,Plan_Difference_Score,CPU_Difference,Memory_Difference
"SELECT customer_id, SUM(total_amount) FROM orders GROUP BY customer_id HAVING SUM(total_amount) > 1000",cd3103f1d1644c13ad61f0a793c8db28,15.43,9.55,2871.42,58,12.04,146,v1.1,r1.1.0,s2,Minor,1,2026-08-31 01:56:38,3.772385923127335,0.5187551526973643,2.734929315045788,442.02857007489007
"SELECT customer_id, SUM(total_amount) FROM shipments GROUP BY customer_id HAVING SUM(total_amount) > 1000",10fd34db7ae14d5ba77fd135647e1213,62.85,41.71,10912.63,987,60.26,1727,v1.0,r2.0.0,s4,No Regression,0,2026-08-31 02:01:38,-5.292026686628568,0.0,-3.8366485338983067,236.4625896022765
"SELECT customer_id, SUM(total_amount) FROM payments GROUP BY customer_id HAVING SUM(total_amount) > 1000",379fb187eb644a42a67012a33bb987ab,36.26,25.03,5039.95,536,33.82,2589,v1.1,r1.2.0,s3,No Regression,0,2026-08-31 02:06:38,-1.3560840481101695,0.0,-0.9831427887865323,109.20920332367115
SELECT COUNT(*) FROM products WHERE category_id = 5,c78fc7ce73284643aa8289c62d818c17,59.84,25.77,4314.29,488,49.15,1399,v2.0,r1.0.0,s1,Minor,1,2026-08-31 02:11:38,14.406188257223977,0.883144100345334,10.444293713747994,664.1450709364696
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,4a34992a0a674e2d8227d158a99691f5,9.96,5.87,-951.79,92,9.58,363,v1.0,r1.0.0,s3,No Regression,0,2026-08-31 02:16:38,0.7405216449865861,0.0,0.5368682835134686,-20.624059292539997
SELECT COUNT(*) FROM customers WHERE status = 1,47c7c5f1f4594740b38f61318f8e18fc,73.11,56.86,10914.84,921,69.0,1618,v2.0,r1.0.0,s1,No Regression,0,2026-08-31 02:21:38,-0.22598402745010826,0.0,-0.16383539595361574,236.51047744627203
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",a19ecbfc67b547c6a42ea647f7346e12,12.03,9.52,605.01,72,9.86,187,v1.0,r1.1.0,s4,No Regression,0,2026-08-31 02:26:38,0.5781411768175234,0.0,0.4191446169437801,13.10978483970164
"SELECT customer_id, SUM(total_amount) FROM inventory GROUP BY customer_id HAVING SUM(total_amount) > 1000",81c91fa754a341509e842ddaf851094b,105.89,85.27,9353.18,1013,93.81,3214,v2.0,r1.1.0,s3,No Regression,0,2026-08-31 02:31:38,-5.086036966628274,0.0,-3.6873087432970735,202.67132339465562
SELECT COUNT(*) FROM orders WHERE category_id = 5,db1e9b2df2ba4fd494f92af29f883f8d,85.36,47.96,9669.9,1020,68.49,2419,v1.2,r1.0.0,s1,No Regression,0,2026-08-31 02:36:38,2.4470493372256517,0.0,1.7740780249210728,209.53423649432386
SELECT * FROM inventory WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,49dbe748dac2458f97f326ca56895a42,7.72,4.58,-270.68,112,7.64,368,v2.0,r1.1.0,s3,No Regression,0,2026-08-31 02:41:38,0.24876530654202147,0.0,0.18035151845336828,-5.8652857976073784
SELECT * FROM orders WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,e90122de948d4b7986334cd49fe7d535,79.57,70.18,8364.74,816,91.63,1641,v1.2,r1.0.0,s1,No Regression,0,2026-08-31 02:46:38,1.6286381898289264,0.0,1.180740894418794,181.2531059652665
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,158117096ca042989241165e47e02a82,101.15,61.45,10862.69,1004,82.56,3034,v1.2,r1.1.0,s4,No Regression,0,2026-08-31 02:51:38,3.6753078141586735,0.0,2.664548985069501,235.38045434022348
"SELECT t1.id, t2.name FROM employees t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",179b0bea39ef4f0a9e49af701a905407,29.93,21.1,3330.17,596,27.78,2219,v1.2,r1.2.0,s4,No Regression,0,2026-08-31 02:56:38,-1.9349219372953228,0.0,-1.402792512873965,72.16048028896913
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",b747645a955d4b90b1aec0ce77a9d425,100.0,56.36,11213.05,982,89.39,4282,v2.0,r1.2.0,s2,No Regression,0,2026-08-31 03:01:38,4.226676890133427,0.0,3.0642841871463222,242.97230276659306
"SELECT id, status, created_at FROM payments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",ee75fe93e3e140949a094a620402b615,49.42,26.48,4655.75,623,56.98,1728,v1.2,r1.1.0,s4,No Regression,0,2026-08-31 03:06:38,-4.741534000655306,0.0,-3.437548702845377,100.88408582906219
"SELECT t1.id, t2.name FROM products t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",261d0ed5fcd64b5eb17a4f7afe811a79,105.06,94.14,9692.31,917,104.44,3657,v1.0,r1.0.0,s4,No Regression,0,2026-08-31 03:11:38,9.851256546128294,0.0,7.142029173862326,210.01983223366324
"SELECT customer_id, SUM(total_amount) FROM payments GROUP BY customer_id HAVING SUM(total_amount) > 1000",eb9e93ffb4d6475d810e0bfb6f3d18e7,111.58,93.54,8024.8,837,117.26,855,v2.0,r2.0.0,s1,No Regression,0,2026-08-31 03:16:38,-6.134048079463614,0.0,-4.447102776408881,173.88704547302973
"SELECT customer_id, SUM(total_amount) FROM shipments GROUP BY customer_id HAVING SUM(total_amount) > 1000",2068bf1713aa413aa1698f4b98d38b8f,11.71,10.1,550.06,133,12.41,527,v1.1,r1.1.0,s3,No Regression,0,2026-08-31 03:21:38,0.44145771766911895,0.0,0.32005093805608675,11.919089352120269
"SELECT t1.id, t2.name FROM customers t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",66dc0e838625487fbfc09669a99fbfdf,43.96,33.69,4105.8,558,42.92,1188,v1.0,r2.0.0,s1,No Regression,0,2026-08-31 03:26:38,-1.63239354488925,0.0,-1.1834634765862013,88.96738003478785
SELECT COUNT(*) FROM inventory WHERE status = 1,180c68ebf50f47ce86001de11de9c8ef,9.68,7.48,1554.96,120,9.96,369,v2.0,r1.1.0,s4,No Regression,0,2026-08-31 03:31:38,0.5772167198217981,0.0,0.4184743979922651,33.693973710091505
"SELECT t1.id, t2.name FROM customers t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",7dc69b2573554048a228a4923027f7cd,14.42,5.72,-569.89,70,10.22,87,v2.0,r1.0.0,s3,Minor,1,2026-08-31 03:36:38,10.421436247081042,0.6839234113825864,7.555401827338606,-87.72929832625637
"SELECT t1.id, t2.name FROM payments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",e5d1083df2ae4fbfb7d74c29a7876fca,74.81,58.76,7340.57,821,60.46,3695,v2.0,r1.2.0,s1,No Regression,0,2026-08-31 03:41:38,6.872102994841141,0.0,4.982182713963696,159.0606656101034
"SELECT t1.id, t2.name FROM orders t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",20dc4d6dce5345f8b720a3b5c43755fc,98.99,57.47,9569.47,783,79.63,1422,v1.0,r1.1.0,s4,No Regression,0,2026-08-31 03:46:38,3.1298148439245463,0.0,2.269073881025021,207.35804818098816
"SELECT t1.id, t2.name FROM products t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",c6fb6d226c724f07982bcd26dae343f8,84.67,57.25,8648.34,831,79.66,1631,v1.0,r1.1.0,s1,No Regression,0,2026-08-31 03:51:38,2.6661963250017813,0.0,1.9329566585991593,187.39835146623244
"SELECT id, status, created_at FROM shipments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",36225e2442434290833a045ca1b1f5fb,41.22,29.27,6984.27,546,43.14,1020,v2.0,r1.0.0,s1,No Regression,0,2026-08-31 03:56:38,-2.5542389600456454,0.0,-1.8517890671349282,151.3401050600535
"SELECT t1.id, t2.name FROM shipments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",a41d135fbf1b4fe5a0f0a96c4fc90a75,59.53,36.14,6352.34,526,63.29,691,v1.1,r1.2.0,s3,No Regression,0,2026-08-31 04:01:38,-1.9141596183223408,0.0,-1.387740109444237,137.6469986093293
"SELECT customer_id, SUM(total_amount) FROM employees GROUP BY customer_id HAVING SUM(total_amount) > 1000",ac42214b25464a8b8a3578f25a316213,93.01,46.97,8049.69,717,62.98,2654,v2.0,r1.1.0,s4,Major,2,2026-08-31 04:06:38,71.17973233087504,0.8044815831274459,51.60435346642331,1239.1753767286366
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",ac26de0da140430c8ebcd51b639efcfc,139.43,95.14,10066.73,997,113.23,3448,v1.1,r1.2.0,s1,Minor,1,2026-08-31 04:11:38,110.1775888060576,0.7990511831697258,79.8772775710457,1549.680042358832
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",5dd9178f60b64897878fcc5d01f2fd62,12.41,9.05,556.04,87,13.52,227,v1.1,r1.0.0,s4,No Regression,0,2026-08-31 04:16:38,1.1594086372972487,0.0,0.8405557477090879,12.048668224108196
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,617f976db88a4b13b70f957b905e82e5,10.04,5.15,-860.15,86,8.88,100,v2.0,r1.0.0,s3,No Regression,0,2026-08-31 04:21:38,0.1942691544427942,0.0,0.14084253740780947,-18.638338919801928
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",052d787ba616460fba0d2a9cdcf7f6c2,25.14,19.2,4520.43,542,28.88,2632,v1.1,r1.1.0,s3,No Regression,0,2026-08-31 04:26:38,2.1469311086949414,0.0,1.556496325191953,97.95187630441231
SELECT COUNT(*) FROM shipments WHERE is_deleted = false,8792e506c358424aa83b152a56715bd1,10.89,6.84,414.9,102,10.19,360,v1.2,r1.2.0,s3,No Regression,0,2026-08-31 04:31:38,0.1076134896434894,0.0,0.0780183399890237,8.990346820700832
SELECT COUNT(*) FROM shipments WHERE is_deleted = false,8c5b52aa0ed24bc88ed959e5a019f67d,7.85,4.32,1021.6,246,9.36,759,v2.0,r1.0.0,s1,No Regression,0,2026-08-31 04:36:38,-0.18349230100675906,0.0,-0.13302946287440373,22.13675177639906
"SELECT customer_id, SUM(total_amount) FROM shipments GROUP BY customer_id HAVING SUM(total_amount) > 1000",c2f3290c8b7c43a683e1c2a2cc40ab4a,109.53,88.94,8245.89,808,94.0,2392,v1.0,r1.1.0,s1,No Regression,0,2026-08-31 04:41:38,2.7899951466009347,0.0,2.022709147676142,178.67778005627568
SELECT COUNT(*) FROM orders WHERE status = 1,7b577b5dfd294f1c8b2be9f23c0f5880,64.33,34.87,7370.97,818,65.07,2205,v1.2,r1.2.0,s2,No Regression,0,2026-08-31 04:46:38,-4.803152919747737,0.0,-3.4822215946495163,159.7193943238882
SELECT * FROM employees WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,97b6b1ff9f4647098a3b5ad91e49425c,8.95,5.91,1949.85,178,9.38,856,v1.0,r1.1.0,s1,No Regression,0,2026-08-31 04:51:38,0.6407612029032428,0.0,0.4645432979219948,42.250729689909654
"SELECT id, status, created_at FROM orders WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",8b1e6954b3774fcca784347ce722377e,106.65,58.15,10344.18,915,105.22,2358,v1.1,r1.0.0,s1,No Regression,0,2026-08-31 04:56:38,-6.7347094858765635,0.0,-4.882574258460628,224.14501271573184
SELECT * FROM inventory WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,3cc4a2bd162b434daa0d351a23c53895,57.48,41.65,3948.88,479,54.16,2185,v2.0,r2.0.0,s3,No Regression,0,2026-08-31 05:01:38,-1.481149676366526,0.0,-1.0738136957385362,85.56712642402772
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",4a8c8e79f6004698920ff22a8624c4f3,144.02,94.23,11294.47,976,101.47,1385,v1.0,r1.1.0,s4,Minor,1,2026-08-31 05:06:38,103.23042381468169,0.7951423032584811,74.84067591401728,1738.6792680463823
SELECT COUNT(*) FROM products WHERE is_deleted = false,d1a3407b144c41aabf03d3f9c0f705c4,91.82,61.91,9523.9,940,79.42,3857,v2.0,r1.1.0,s2,No Regression,0,2026-08-31 05:11:38,-3.4957862020894774,0.0,-2.5343982185420675,206.3706051715417
"SELECT t1.id, t2.name FROM inventory t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",78e6cb39ca444e5da0bd34f514b3a74b,69.84,57.85,6540.15,834,79.31,2280,v1.2,r1.1.0,s3,No Regression,0,2026-08-31 05:16:38,4.9671142237616905,0.0,3.601091346053198,141.71659860064244
"SELECT customer_id, SUM(total_amount) FROM inventory GROUP BY customer_id HAVING SUM(total_amount) > 1000",d957550aaf2a48899f7b837b3696a545,53.95,45.8,5693.98,452,61.69,1328,v2.0,r2.0.0,s1,No Regression,0,2026-08-31 05:21:38,3.7936972050359516,0.0,2.7503797092580435,123.38118821435073
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,5637de599b6f481b87182112052a9ecd,76.1,57.43,10294.8,1003,79.93,2072,v1.2,r1.0.0,s4,No Regression,0,2026-08-31 05:26:38,3.1910577361607735,0.0,2.31347415839012,223.07501192998535
"SELECT t1.id, t2.name FROM inventory t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",c280ae1a523f46f99ac7b9475221c074,205.09,46.27,7895.57,885,70.09,4046,v2.0,r2.0.0,s1,Critical,3,2026-08-31 05:31:38,103.17816043415431,0.8702395392167513,74.80278566248404,1215.4500271733843
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",5ae7febc0c9c44ddb4aed314b2be2638,13.48,8.74,3041.97,163,11.27,188,v2.0,r1.0.0,s2,Minor,1,2026-08-31 05:36:38,9.954163595373817,0.7438613889413044,7.216635407540858,468.2831662768641
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,cba5d183652d426fb1981a326d109731,134.07,69.56,9139.75,1029,148.6,3743,v2.0,r1.2.0,s4,No Regression,0,2026-08-31 05:41:38,-2.062475310560863,0.0,-1.4952670016685008,198.04657111231725
SELECT COUNT(*) FROM inventory WHERE category_id = 5,81b9f3a9afb34353b7786122eabfe599,73.09,51.68,6488.69,874,72.64,2309,v1.0,r1.2.0,s1,No Regression,0,2026-08-31 05:46:38,-3.52908002287654,0.0,-2.558535793099904,140.60152690290016
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,63d06a1a9b964a1c982b022172dd2876,9.41,7.16,-56.42,79,9.45,371,v2.0,r2.0.0,s3,No Regression,0,2026-08-31 05:51:38,-0.12425409932613797,0.0,-0.09008255933686325,-1.2225484878860953
SELECT COUNT(*) FROM customers WHERE category_id = 5,e67c594097174deeb3c053fcb0070548,8.41,5.86,313.65,88,7.34,104,v2.0,r1.0.0,s2,No Regression,0,2026-08-31 05:56:38,0.0007078849778010583,0.0,0.0005132071365232115,6.796390167059088
"SELECT customer_id, SUM(total_amount) FROM payments GROUP BY customer_id HAVING SUM(total_amount) > 1000",d0681adcaaa1414e8c42e8471e7a4915,13.46,9.85,341.69,182,14.07,738,v1.2,r1.1.0,s4,No Regression,0,2026-08-31 06:01:38,-0.4548697905532429,0.0,-0.3297745114268389,7.403980730694787
"SELECT customer_id, SUM(total_amount) FROM payments GROUP BY customer_id HAVING SUM(total_amount) > 1000",714a350f53784d62aabc931e4187299b,58.49,48.41,5525.78,537,47.65,1315,v1.1,r2.0.0,s3,No Regression,0,2026-08-31 06:06:38,4.3834395485241,0.0,3.177935016799969,119.73651158084415
"SELECT id, status, created_at FROM shipments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",5da0f3923b7e4f8ba58b8236a63ae8b6,368.69,64.57,11556.92,1028,101.5,2817,v1.0,r1.2.0,s3,Critical,3,2026-08-31 06:11:38,106.26833918704455,0.7582307644317997,77.04312390788945,1779.0810198681831
"SELECT t1.id, t2.name FROM products t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",7469e7ec79f04c5fb2aaa90ada1d6dd1,6.67,4.76,1327.36,139,6.11,545,v1.1,r1.2.0,s1,No Regression,0,2026-08-31 06:16:38,-0.49888295232213814,0.0,-0.36168346475837243,28.76217583978177
"SELECT id, status, created_at FROM shipments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",bc175608cfd14111bb8cd50b604f2d35,9.42,8.01,1153.29,69,11.23,192,v1.0,r2.0.0,s4,No Regression,0,2026-08-31 06:21:38,0.871004773869945,0.0,0.6314668059271443,24.990303892133195
SELECT * FROM shipments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,9e80289c5d884de8a9236a02aee4d977,198.85,37.39,8652.41,923,70.67,4482,v1.2,r1.0.0,s1,Critical,3,2026-08-31 06:26:38,158.13751117501687,0.9950922955876538,114.64757952505377,1331.9585501256101
SELECT COUNT(*) FROM customers WHERE category_id = 5,02373301cc264f8b8bc33c8f27eed184,113.38,65.62,7689.95,966,131.47,2519,v1.0,r1.2.0,s2,No Regression,0,2026-08-31 06:31:38,2.514138956911805,0.0,1.8227171014508736,166.63127870293653
SELECT COUNT(*) FROM products WHERE is_deleted = false,cc971fe4c4544fa3a5c813b0498ab4f9,84.69,60.07,9951.07,907,94.03,4438,v2.0,r1.2.0,s3,No Regression,0,2026-08-31 06:36:38,0.2021490100419237,0.0,0.1465553272748974,215.6268270356024
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",0749785ca9ad402480c8de4ba6d46575,54.04,29.33,3816.28,556,53.27,1297,v2.0,r1.0.0,s2,No Regression,0,2026-08-31 06:41:38,1.7283136426934507,0.0,1.2530042639638856,82.69385578429542
SELECT COUNT(*) FROM products WHERE status = 1,84608c53d9944032b20493498b770cdc,72.98,24.04,5022.09,500,36.75,1890,v1.2,r2.0.0,s4,Major,2,2026-08-31 06:46:38,19.10043389234941,0.9679286865291822,13.847558984361434,773.1043391379194
"SELECT id, status, created_at FROM orders WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",9ecac729e518475a896fc09a9d8d3627,10.49,8.09,1061.9,78,8.85,161,v1.2,r2.0.0,s2,No Regression,0,2026-08-31 06:51:38,0.29617813585341785,0.0,0.21472518526142967,23.0100006963177
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",873ccd0f03a140289bb6a7cfa98517c7,10.69,5.86,1501.33,61,9.98,187,v1.1,r1.2.0,s4,No Regression,0,2026-08-31 06:56:38,0.816105614201187,0.0,0.5916656497864189,32.531880916661315
"SELECT t1.id, t2.name FROM inventory t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",ec1ef04585b849b3b75afd50f91d2128,54.26,44.51,6340.32,535,64.45,2228,v1.2,r2.0.0,s3,No Regression,0,2026-08-31 07:01:38,-2.9576283170831283,0.0,-2.144240953135152,137.386540742892
"SELECT customer_id, SUM(total_amount) FROM payments GROUP BY customer_id HAVING SUM(total_amount) > 1000",a6b0810c8c9945278796491681dbfa85,59.32,41.03,5296.05,453,55.62,1468,v2.0,r1.2.0,s4,No Regression,0,2026-08-31 07:06:38,3.8476858973979975,0.0,2.7895207887845888,114.75855936315412
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",34a00f2e87114247960dc494cbca3f53,41.9,29.32,5447.57,547,42.96,1525,v1.1,r1.0.0,s1,No Regression,0,2026-08-31 07:11:38,0.6754268369957098,0.0,0.48967541876967896,118.04180195238666
SELECT COUNT(*) FROM shipments WHERE is_deleted = false,375ef702f3164810a00c968e6ea496e9,77.86,45.16,6125.39,441,88.15,1916,v1.2,r2.0.0,s1,No Regression,0,2026-08-31 07:16:38,-6.651186567835002,0.0,-4.822021260521153,132.72928539901824
"SELECT id, status, created_at FROM orders WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",21d7dda6fe4c4dfda2a116816f9a9a28,152.4,70.88,12573.2,989,70.59,3603,v1.1,r2.0.0,s2,Major,2,2026-08-31 07:21:38,58.80361503215275,0.5546252087852085,42.6318340327115,1935.5279329619518
"SELECT id, status, created_at FROM orders WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",7d17f57cbbb74072a1acefece42e6d91,80.76,50.23,7208.53,878,90.61,1309,v1.0,r2.0.0,s3,No Regression,0,2026-08-31 07:26:38,4.0018434991995635,0.0,2.9012829872700348,156.19952944667767
"SELECT id, status, created_at FROM employees WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",79c41b132fef475ea2a363f1c94254c1,55.0,40.7,4326.81,450,60.74,1985,v1.0,r1.2.0,s4,No Regression,0,2026-08-31 07:31:38,4.424343097967793,0.0,3.207589542806217,93.75638112141858
"SELECT id, status, created_at FROM shipments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",2113410e4e35442694fc5be89bff1f5e,84.92,51.52,8237.27,841,94.74,2344,v1.2,r1.2.0,s3,No Regression,0,2026-08-31 07:36:38,-6.7921478969715725,0.0,-4.92421633790704,178.4909957959854
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",e4653868f26c4585b9bf2259569d903f,11.09,7.83,753.17,72,12.62,298,v2.0,r1.2.0,s3,No Regression,0,2026-08-31 07:41:38,0.6211914683417223,0.0,0.45035550223231174,16.32022057109483
SELECT * FROM orders WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,b8edee8b158b478a88118af55412e1d5,9.68,5.75,460.1,93,10.85,353,v1.2,r1.0.0,s1,No Regression,0,2026-08-31 07:46:38,0.4769337620670285,0.0,0.3457705955309176,9.969772408301887
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,0df8e6880a944ca8bb315baa864d9aa0,10.03,7.11,104.52,131,11.01,459,v1.1,r2.0.0,s2,No Regression,0,2026-08-31 07:51:38,-0.6540271664125471,0.0,-0.4741609439511281,2.2648133277889877
"SELECT customer_id, SUM(total_amount) FROM orders GROUP BY customer_id HAVING SUM(total_amount) > 1000",8645f23aee594e4da09bda9e986409cf,46.3,35.57,4257.91,482,38.58,1010,v2.0,r1.0.0,s2,No Regression,0,2026-08-31 07:56:38,3.914356016412058,0.0,2.837855732940564,92.26340716155767
SELECT COUNT(*) FROM shipments WHERE is_deleted = false,5654155f1c0d4309830442e09489e4e5,10.48,7.42,1109.03,121,12.32,129,v1.0,r2.0.0,s3,No Regression,0,2026-08-31 08:01:38,-0.393555327609799,0.0,-0.2853223462567132,24.03124688976101
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",3f841c460c9b450998e6199166242af2,94.37,59.05,9528.26,814,92.51,1491,v1.2,r1.1.0,s3,No Regression,0,2026-08-31 08:06:38,-9.24611320572536,0.0,-6.7033083496416985,206.46508073707136
SELECT COUNT(*) FROM payments WHERE status = 1,b7171d4a020b497c85cba9834c609b7f,62.89,39.72,7916.43,749,52.59,2118,v2.0,r2.0.0,s1,No Regression,0,2026-08-31 08:11:38,0.9055529929313586,0.0,0.6565138024484741,171.53880762063315
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",4f51da23b4af4720a6a19ca68ac1ed17,133.94,67.08,12275.1,1032,107.39,4376,v1.0,r1.1.0,s1,No Regression,0,2026-08-31 08:16:38,10.613700320439568,0.0,7.694790707790803,265.9855537690643
"SELECT t1.id, t2.name FROM employees t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",50523706ee8a4a6f964c880078bdde7a,255.33,47.02,5376.97,518,67.52,871,v1.2,r2.0.0,s4,Critical,3,2026-08-31 08:21:38,107.6880588746995,0.5886138216195492,78.07240168382184,827.7348351810539
